"id","labels","allProperties"
"5734","[""Town""]","{""name"":""Tasnad""}"
"5735","[""Artist""]","{""name"":""Clarence Profit"",""artist_id"":""ARBQ69D1187FB4D62D""}"
"5736","[""Town""]","{""name"":""Tautii-Magheraus""}"
"5737","[""Artist""]","{""name"":""African Rhythm Messengers"",""artist_id"":""ARWFMDC122988EFD33""}"
"5738","[""Town""]","{""name"":""Techirghiol""}"
"5739","[""Album""]","{""name"":""The Mix (2009 Digital Remaster)""}"
"5740","[""Artist""]","{""name"":""James Blackwood with The Light Crust Doughboys"",""artist_id"":""ARJQ5JM1187FB486C7""}"
"5741","[""Album""]","{""name"":""Happy Boy""}"
"5742","[""Town""]","{""name"":""Tecuci""}"
"5743","[""Artist""]","{""name"":""Alphonse Mouzon"",""artist_id"":""ARDUWD61187FB58F58""}"
"5744","[""Artist""]","{""name"":""Lole y Manuel"",""artist_id"":""AR508LN1187B996F4E""}"
"5745","[""Album""]","{""name"":""Simple House""}"
"5746","[""Town""]","{""name"":""Teius""}"
"5747","[""Town""]","{""name"":""Ticleni""}"
"5748","[""Artist""]","{""name"":""Ice Cube Featuring Flavor Flav"",""artist_id"":""AROSI8L1187B9ACD43""}"
"5749","[""Artist""]","{""name"":""The Equals"",""artist_id"":""AR7FDIB1187B99AC5F""}"
"5750","[""Town""]","{""name"":""Timisoara""}"
"5751","[""Artist""]","{""name"":""M.A. Numminen"",""artist_id"":""AR0A30G1187B9B183B""}"
"5752","[""Artist""]","{""name"":""Ken Yokoyama"",""artist_id"":""ARHB1P81187FB40C39""}"
"5753","[""Album""]","{""name"":""Maudat""}"
"5754","[""Artist""]","{""name"":""Big Dee Irwin"",""artist_id"":""ARGSJXS1187B994788""}"
"5755","[""Album""]","{""name"":""F4-Tu To Na Aai""}"
"5756","[""Album""]","{""name"":""DUBB""}"
"5757","[""Album""]","{""name"":""The Best of Jimmy Hughes""}"
"5758","[""Town""]","{""name"":""Tismana""}"
"5759","[""Artist""]","{""name"":""Samba Trio"",""artist_id"":""ARPOTDD124207839D1""}"
"5760","[""Artist""]","{""name"":""Tammy Pescatelli"",""artist_id"":""ARHKEEI12802FDD97E""}"
"5761","[""Artist""]","{""name"":""Planxty"",""artist_id"":""AR2XBPG1187B98FCBE""}"
"5762","[""Album""]","{""name"":""Soul To Soul/ Texas Flood/ Couldn't Stand The Weather""}"
"5763","[""Album""]","{""name"":""Bricks Are Heavy""}"
"5764","[""Artist""]","{""name"":""Cirrus"",""artist_id"":""ARB90161187B98CDFE""}"
"5765","[""Album""]","{""name"":""Mother Of The Blues_ CD E""}"
"5766","[""Album""]","{""name"":""Raw Deal""}"
"5767","[""Album""]","{""name"":""Night work""}"
"5768","[""Album""]","{""name"":""Mia Vradia Stin Fantasia No.1""}"
"5769","[""Album""]","{""name"":""Easy Living""}"
"5770","[""Album""]","{""name"":""I'm Just Corey""}"
"5771","[""Artist""]","{""name"":""The Sterns"",""artist_id"":""ARW2Y3Q1187FB38020""}"
"5772","[""Album""]","{""name"":""Hatebreed [Explicit]""}"
"5773","[""Artist""]","{""name"":""Edgar De L'est"",""artist_id"":""ARW86ZJ11A348EFE7F""}"
"5774","[""Artist""]","{""name"":""Alfredo Kraus/Paul Plishka/Matteo Manuguerra/Sherrill Milnes/Trinity Boys' Choir/Ambrosian Opera Chorus/National Philharmonic Orchestra/James Levine"",""artist_id"":""AR5R7791187FB3A8C3""}"
"5775","[""Album""]","{""name"":""Moonlight Survived""}"
"5776","[""Album""]","{""name"":""The Essential Connie Smith""}"
"5777","[""Album""]","{""name"":""Wreck of Nerves""}"
"5778","[""Album""]","{""name"":""He Kept On Loving Me""}"
"5779","[""Album""]","{""name"":""Mambó Inspiración - Primeras Grabaciones 1953-1955""}"
"5780","[""Town""]","{""name"":""Titu""}"
"5781","[""Album""]","{""name"":""Murder Ballads""}"
"5782","[""Album""]","{""name"":""Double Barrel""}"
"5783","[""Album""]","{""name"":""Survivalism""}"
"5784","[""Album""]","{""name"":""Perdus Corps et Biens""}"
"5785","[""Album""]","{""name"":""Atlantis - Hymns for Disco.""}"
"5786","[""Album""]","{""name"":""Un Jour Comme Aujourd' Hui""}"
"5787","[""Album""]","{""name"":""Lala Song The Remixes""}"
"5788","[""Artist""]","{""name"":""Sara Melson"",""artist_id"":""ARPHDQC11EBCD7802B""}"
"5789","[""Album""]","{""name"":""John Brown Or Die: A Revival You Can Believe In""}"
"5790","[""Album""]","{""name"":""Greatest Christmas Hits""}"
"5792","[""Artist""]","{""name"":""Foals"",""artist_id"":""ARVXV1J1187FB5BF88""}"
"5793","[""Album""]","{""name"":""Riddim Driven: Coolie Skank""}"
"5794","[""Album""]","{""name"":""Sauta Rabel""}"
"5795","[""Album""]","{""name"":""Motown II""}"
"5796","[""Album""]","{""name"":""Mercy""}"
"5797","[""Album""]","{""name"":""The Southern Harmony And Musical Companion""}"
"5798","[""Town""]","{""name"":""Toplita""}"
"5799","[""Artist""]","{""name"":""James Taylor Quartet"",""artist_id"":""AR7PPJV1187FB397CC""}"
"5800","[""Artist""]","{""name"":""Mush"",""artist_id"":""ARQ0BG21187B99ED8F""}"
"5801","[""Artist""]","{""name"":""The Gaskets"",""artist_id"":""ARILU7Z1187B999204""}"
"5802","[""Artist""]","{""name"":""Jean Carnigan"",""artist_id"":""AR8365R1187FB5997B""}"
"5803","[""Album""]","{""name"":""Authorized""}"
"5804","[""Artist""]","{""name"":""The Knux"",""artist_id"":""AR1K7TQ11C8A414EC8""}"
"5805","[""Album""]","{""name"":""Allt Är Skit_ Jämt""}"
"5806","[""Album""]","{""name"":""Claw Hammer""}"
"5807","[""Artist""]","{""name"":""The Motors"",""artist_id"":""AROW3XO1187B989E72""}"
"5808","[""Album""]","{""name"":""Anita Love's""}"
"5809","[""Album""]","{""name"":""Dope Radio""}"
"5810","[""Artist""]","{""name"":""Loop Guru"",""artist_id"":""ARIQ7ZV1187B9916C6""}"
"5811","[""Artist""]","{""name"":""Alan Feinberg"",""artist_id"":""AR57WGF1187FB41F11""}"
"5812","[""Artist""]","{""name"":""Los Nakos"",""artist_id"":""ARIRAVN11F4C842412""}"
"5813","[""Album""]","{""name"":""Solid Soul""}"
"5814","[""Artist""]","{""name"":""Didier François"",""artist_id"":""ARVXRAV125FEF32482""}"
"5815","[""Album""]","{""name"":""X Christmas""}"
"5816","[""Album""]","{""name"":""Mimame Bandoneón""}"
"5817","[""Artist""]","{""name"":""Vince Taylor"",""artist_id"":""AR8JQ521187FB491AA""}"
"5818","[""Album""]","{""name"":""100 Unforgettable Bulgarian Pop Songs By Songwriter Jivko Kolev - Part I""}"
"5819","[""Town""]","{""name"":""Topoloveni""}"
"5820","[""Album""]","{""name"":""While You Slept I Went Out Walking""}"
"5822","[""Artist""]","{""name"":""Kostis Maraveyas"",""artist_id"":""ARLIUIR11F4C8434D8""}"
"5824","[""Album""]","{""name"":""Playmates""}"
"5825","[""Town""]","{""name"":""Tulcea""}"
"5826","[""Album""]","{""name"":""Black & Blue""}"
"5827","[""Town""]","{""name"":""Turceni""}"
"5828","[""Artist""]","{""name"":""Israel & Moises"",""artist_id"":""ARMTT971187B99386F""}"
"5829","[""Album""]","{""name"":""Malllet Jazz""}"
"5830","[""Album""]","{""name"":""Virus""}"
"5831","[""Album""]","{""name"":""Si J'étais Elle""}"
"5832","[""Album""]","{""name"":""El Vaqueton""}"
"5834","[""Town""]","{""name"":""Turda""}"
"5835","[""Album""]","{""name"":""It's My Club And I'll Play What I Want To""}"
"5836","[""Album""]","{""name"":""Fuwari""}"
"5837","[""Artist""]","{""name"":""Hecklah & Coch"",""artist_id"":""ARYKXSD1187B9A4DAD""}"
"5839","[""Artist""]","{""name"":""Erik Tronic"",""artist_id"":""ARCBDKH11F4C8477E9""}"
"5840","[""Artist""]","{""name"":""Fred Merpol"",""artist_id"":""ARKIQSL1241B9C90C8""}"
"5841","[""Album""]","{""name"":""Discoteca Ep 2""}"
"5842","[""Artist""]","{""name"":""Roberto Perera"",""artist_id"":""ARD4NPT1187FB36EE9""}"
"5843","[""Artist""]","{""name"":""Koordinate Of Wonders"",""artist_id"":""AR1XR3N1187FB372C5""}"
"5845","[""Album""]","{""name"":""30 Seconds To Mars""}"
"5846","[""Album""]","{""name"":""Still Cyco After All These Years""}"
"5847","[""Album""]","{""name"":""Stronger_ Faster_ Science""}"
"5848","[""Album""]","{""name"":""Tha Triflin' Album""}"
"5849","[""Album""]","{""name"":""20 Melodies pour rever_ Volume 2""}"
"5850","[""Town""]","{""name"":""Turnu Magurele""}"
"5851","[""Album""]","{""name"":""At Home With You""}"
"5852","[""Album""]","{""name"":""Adios Sui Generis Vol III""}"
"5853","[""Town""]","{""name"":""Ulmeni""}"
"5854","[""Album""]","{""name"":""Chicago Blues Festival 1974 With Jimmy Dawkins""}"
"5855","[""Town""]","{""name"":""Ungheni""}"
"5856","[""Album""]","{""name"":""The Gothic Sounds of Nightbreed Volume 5""}"
"5859","[""Town""]","{""name"":""Uricani""}"
"5860","[""Artist""]","{""name"":""Mademoiselle Sane"",""artist_id"":""AROJVWY1187B9A826C""}"
"5861","[""Album""]","{""name"":""My Favorite Headache""}"
"5862","[""Album""]","{""name"":""Out of the Club Into the Night""}"
"5863","[""Town""]","{""name"":""Urlati""}"
"5864","[""Artist""]","{""name"":""Passion"",""artist_id"":""ARUFCZ41187B9A868E""}"
"5865","[""Artist""]","{""name"":""Midwest Product"",""artist_id"":""ARE0X5X1187B993A86""}"
"5866","[""Town""]","{""name"":""Urziceni""}"
"5867","[""Town""]","{""name"":""Valea lui Mihai""}"
"5868","[""Town""]","{""name"":""Valenii de Munte""}"
"5869","[""Album""]","{""name"":""Men And Women""}"
"5870","[""Album""]","{""name"":""Tres Cosas""}"
"5871","[""Town""]","{""name"":""Vanju Mare""}"
"5872","[""Album""]","{""name"":""David Meece/Chronology""}"
"5873","[""Town""]","{""name"":""Vascau""}"
"5874","[""Artist""]","{""name"":""Patrick Eudeline"",""artist_id"":""ARVSEMH12086C145AA""}"
"5875","[""Artist""]","{""name"":""Piero Esteriore"",""artist_id"":""AR49NV71187FB57689""}"
"5876","[""Album""]","{""name"":""Snow [Hey Oh], [Live]""}"
"5877","[""Artist""]","{""name"":""Sonny Landreth"",""artist_id"":""ARWEM1D1187FB4077B""}"
"5878","[""Artist""]","{""name"":""Save As"",""artist_id"":""ARY6TWP1187FB58A0D""}"
"5879","[""Album""]","{""name"":""Halfpastheartache""}"
"5881","[""Album""]","{""name"":""Oblivion Beckons""}"
"5882","[""Album""]","{""name"":""Halfway to Gone""}"
"5883","[""Artist""]","{""name"":""Connemara Stone Company"",""artist_id"":""ARQQZEQ1187FB3EAC0""}"
"5884","[""Artist""]","{""name"":""Hard Romantic"",""artist_id"":""ARJNUTI12802FDFB5A""}"
"5885","[""Album""]","{""name"":""Soul On Ten""}"
"5887","[""Album""]","{""name"":""Asi Soy""}"
"5888","[""Album""]","{""name"":""Heritage - Florilège - BAM (1954-1978)""}"
"5889","[""Album""]","{""name"":""For The Sake Of The Children""}"
"5890","[""Artist""]","{""name"":""Lidell Townsell"",""artist_id"":""ARGJBTS1187FB4273A""}"
"5891","[""Artist""]","{""name"":""P.O.S"",""artist_id"":""ARXB4TY1187FB5AA25""}"
"5892","[""Artist""]","{""name"":""DJ Clue / P. Diddy"",""artist_id"":""ARKN9J11187B9B210D""}"
"5893","[""Artist""]","{""name"":""Dynamix"",""artist_id"":""ARQQ2VE1187B991D97""}"
"5894","[""Artist""]","{""name"":""Gathering"",""artist_id"":""AR3GCDF1187B99DC06""}"
"5895","[""Album""]","{""name"":""Mississippi Delta Blues Jam In Memphis""}"
"5896","[""Artist""]","{""name"":""Languis"",""artist_id"":""ARGTDDO1187FB55687""}"
"5897","[""Album""]","{""name"":""Drawing Down the Moon""}"
"5898","[""Album""]","{""name"":""Live! At The Desert Inn""}"
"5899","[""Artist""]","{""name"":""Mills Brothers"",""artist_id"":""ARKWXDA11F4C83B665""}"
"5900","[""Artist""]","{""name"":""Sue Foley"",""artist_id"":""ARDP3WW1187FB3D28C""}"
"5901","[""Artist""]","{""name"":""Barry Mann"",""artist_id"":""AR6TKMQ1187B9ACEDA""}"
"5902","[""Album""]","{""name"":""Keepin' It Cool""}"
"5903","[""Artist""]","{""name"":""Krayzie Bone"",""artist_id"":""ARZ2DHF1187FB3F2EA""}"
"5905","[""Artist""]","{""name"":""Dark Shadows"",""artist_id"":""ARPNJUD122BCFCB9B4""}"
"5908","[""Town""]","{""name"":""Vaslui""}"
"5909","[""Artist""]","{""name"":""Light Of The World"",""artist_id"":""ARDMPZU1187B99A472""}"
"5910","[""Town""]","{""name"":""Vatra Dornei""}"
"5911","[""Artist""]","{""name"":""Rocky Whatule"",""artist_id"":""ARKQADX1269FCD155B""}"
"5912","[""Artist""]","{""name"":""Aphasia"",""artist_id"":""ARA8X3M1187B9A13CA""}"
"5913","[""Album""]","{""name"":""Mercedes Castro Acompañada con Mariachi Y Banda - En vivo""}"
"5914","[""Town""]","{""name"":""Vicovu de Sus""}"
"5915","[""Album""]","{""name"":""Slaves Mass""}"
"5916","[""Album""]","{""name"":""Greatest Features""}"
"5917","[""Album""]","{""name"":""Satriani Live""}"
"5918","[""Artist""]","{""name"":""Jack Johnson and Friends / Matt Costa"",""artist_id"":""ARC8CQZ1187B98DECA""}"
"5919","[""Artist""]","{""name"":""City High"",""artist_id"":""ARW9SN11187FB52D0D""}"
"5920","[""Town""]","{""name"":""Victoria""}"
"5921","[""Album""]","{""name"":""Conversations with God: A Windham Hill Collection""}"
"5922","[""Artist""]","{""name"":""Caballo Dorado"",""artist_id"":""ARB6B5K1187FB36017""}"
"5923","[""Album""]","{""name"":""War of the Worlds""}"
"5924","[""Town""]","{""name"":""Videle""}"
"5926","[""Town""]","{""name"":""Viseu de Sus""}"
"5927","[""Album""]","{""name"":""Country And Western - Volume 1""}"
"5928","[""Album""]","{""name"":""Menage a trois""}"
"5929","[""Album""]","{""name"":""The Emancipation of Mimi""}"
"5930","[""Album""]","{""name"":""The One""}"
"5931","[""Town""]","{""name"":""Vlahita""}"
"5932","[""Artist""]","{""name"":""Chroma Key"",""artist_id"":""ARNFLMN1187FB50BB3""}"
"5933","[""Artist""]","{""name"":""The Red Jumpsuit Apparatus"",""artist_id"":""AR4YKRO1187B9B7829""}"
"5934","[""Artist""]","{""name"":""Anna Abreu"",""artist_id"":""ARJD6I01187FB50347""}"
"5935","[""Town""]","{""name"":""Voluntari""}"
"5936","[""Artist""]","{""name"":""Rachael Starr"",""artist_id"":""AR6U7461187FB59499""}"
"5937","[""Album""]","{""name"":""Natsukashii""}"
"5938","[""Album""]","{""name"":""The Burning Bridges Tour""}"
"5939","[""Town""]","{""name"":""Vulcan""}"
"5940","[""Album""]","{""name"":""Call Tyrone""}"
"5941","[""Album""]","{""name"":""Perpetual Emotion""}"
"5943","[""Town""]","{""name"":""Zalau""}"
"5944","[""Town""]","{""name"":""Zarnesti""}"
"5945","[""Album""]","{""name"":""Bar De Lune Presents Buddhist Chillout""}"
"5946","[""Town""]","{""name"":""Zimnicea""}"
"5947","[""Album""]","{""name"":""La Inspiracion De Agustin Lara""}"
"5948","[""Album""]","{""name"":""Voices Of Americana: Tommy McLain""}"
"5949","[""Town""]","{""name"":""Zlatna""}"
"5951","[""Album""]","{""name"":""Iron""}"
"5952","[""Album""]","{""name"":""Everything Remains (As It Never Was)""}"
"5953","[""Artist""]","{""name"":""Georges Parys"",""artist_id"":""ARMQUXW12509412F2F""}"
"5954","[""Album""]","{""name"":""Ghostly Swim""}"
"5956","[""Album""]","{""name"":""Rhythm Nation""}"
"5957","[""Artist""]","{""name"":""Jake Hess"",""artist_id"":""ARDFZE61187FB45994""}"
"5959","[""Artist""]","{""name"":""Fiona Sit"",""artist_id"":""ARAMB6Q1187B99DE68""}"
"5960","[""Album""]","{""name"":""Times Like These""}"
"5961","[""Album""]","{""name"":""Robbin' A Bank""}"
"5963","[""Album""]","{""name"":""Nightly Cares""}"
"5964","[""Artist""]","{""name"":""Showbread"",""artist_id"":""ARK3PWH1187B9A441D""}"
"5965","[""Album""]","{""name"":""Self Control""}"
"5966","[""Album""]","{""name"":""Grace And Mercy""}"
"5967","[""Artist""]","{""name"":""The Gathering"",""artist_id"":""ARKAL321187B9AD4BE""}"
"5968","[""Artist""]","{""name"":""Timbalada"",""artist_id"":""ARAENPX1187B990DDA""}"
"5969","[""Album""]","{""name"":""Evocation I - The Arcane Dominion""}"
"5970","[""Artist""]","{""name"":""Arne Weise"",""artist_id"":""ARTOTKA11E2835EA81""}"
"5973","[""Album""]","{""name"":""Keb Mo""}"
"5974","[""Album""]","{""name"":""Keep on Moving""}"
"5975","[""Album""]","{""name"":""Blessed: The Best Of Rachael Lampa""}"
"5978","[""Artist""]","{""name"":""Samba Mapangala and Orchestra Virunga"",""artist_id"":""ARDYMTV122ECCBC383""}"
"5979","[""Artist""]","{""name"":""Catherine King/Matthew Schwinghammer/The American Boychoir"",""artist_id"":""AR23EC41187FB4805D""}"
"5981","[""Album""]","{""name"":""Danielpour:  Concerto for Orchestra""}"
"5982","[""Album""]","{""name"":""Live at Red Rocks""}"
"5983","[""Album""]","{""name"":""Alone In His Presence""}"
"5984","[""Album""]","{""name"":""Folk Songs""}"
"5986","[""Artist""]","{""name"":""Beautiful Creatures"",""artist_id"":""ARFAX4X1187B9A89CB""}"
"5988","[""Album""]","{""name"":""Music For Dancing""}"
"5989","[""Album""]","{""name"":""Epitaph""}"
"5990","[""Album""]","{""name"":""The Best of Rodney O and Joe Cooley""}"
"5991","[""Album""]","{""name"":""L.A. Confidential""}"
"5992","[""Album""]","{""name"":""L'homme Du Moment""}"
"5993","[""Artist""]","{""name"":""Walter Hawkins"",""artist_id"":""ARU230L1187FB4642F""}"
"5994","[""Artist""]","{""name"":""Wamdue Project"",""artist_id"":""AR4AEIP1187FB4030A""}"
"5995","[""Album""]","{""name"":""The Bach Variations""}"
"5996","[""Album""]","{""name"":""Double Fun""}"
"5997","[""Album""]","{""name"":""Dark Outside""}"
"5998","[""Album""]","{""name"":""Chandeliers In The Savannah""}"
"5999","[""Album""]","{""name"":""LAViSH""}"
"6000","[""Artist""]","{""name"":""Anthony Cruz"",""artist_id"":""AR52QY11187B99FC59""}"
"6001","[""Album""]","{""name"":""Double Cream""}"
"6002","[""Album""]","{""name"":""I KNOW WHAT YOU DID LAST SUMMER THE ALBUM""}"
"6003","[""Album""]","{""name"":""Communication (Remix)""}"
"6004","[""Artist""]","{""name"":""Hector"",""artist_id"":""ARVSB691187FB3C711""}"
"6005","[""Album""]","{""name"":""Let The Movie Begin""}"
"6007","[""Artist""]","{""name"":""Pep Laguarda & Tapineria"",""artist_id"":""ARZISVS11F4C841860""}"
"6008","[""Artist""]","{""name"":""Rod Bernard"",""artist_id"":""AR7EF9H1187FB4D8A3""}"
"6009","[""Album""]","{""name"":""1937/40 Broadcasts""}"
"6010","[""Artist""]","{""name"":""Keep Of Kalessin"",""artist_id"":""AR7U5BZ1187B997FFC""}"
"6011","[""Album""]","{""name"":""Audio & Murder""}"
"6012","[""Album""]","{""name"":""Ma Motivation""}"
"6014","[""Album""]","{""name"":""Söder Om Kärleken""}"
"6015","[""Album""]","{""name"":""Hits & Hymns Volume II""}"
"6017","[""Album""]","{""name"":""Back to Back - Atlantic Starr & The Jets""}"
"6020","[""Album""]","{""name"":""Music Of The Sun""}"
"6021","[""Album""]","{""name"":""Helium""}"
"6022","[""Album""]","{""name"":""Tha Remixes Vol. 19""}"
"6025","[""Artist""]","{""name"":""Magic Systeme"",""artist_id"":""ARWAVUU1269FB34A47""}"
"6026","[""Artist""]","{""name"":""Eazy-E"",""artist_id"":""AR0D6EL1187B9AF46B""}"
"6027","[""Album""]","{""name"":""Mulholland Drive""}"
"6028","[""Album""]","{""name"":""More Than One Love""}"
"6029","[""Artist""]","{""name"":""Scott Ainslie"",""artist_id"":""ARGMCPU1241B9C4C34""}"
"6030","[""Album""]","{""name"":""Pegadito""}"
"6031","[""Artist""]","{""name"":""Tyree"",""artist_id"":""ARIRBN91187FB4523C""}"
"6032","[""Artist""]","{""name"":""Cabas"",""artist_id"":""ARZ3U0K1187B999BF4""}"
"6033","[""Album""]","{""name"":""808s & Heartbreak""}"
"6034","[""Artist""]","{""name"":""The John Buzon Trio"",""artist_id"":""ARISAXH1187B98E679""}"
"6037","[""Album""]","{""name"":""Moments""}"
"6038","[""Album""]","{""name"":""Songs For The Wrong""}"
"6042","[""Artist""]","{""name"":""Peloton"",""artist_id"":""ARH42KA11C8A416880""}"
"6044","[""Artist""]","{""name"":""Paul Buckmaster"",""artist_id"":""ARLTW641187B9B6D3C""}"
"6045","[""Album""]","{""name"":""Girl Bites Dog_ Your Compact Disc Pet""}"
"6046","[""Album""]","{""name"":""Live At The Tiki Ballroom...""}"
"6048","[""Artist""]","{""name"":""Faron Young"",""artist_id"":""ARKBTPV1187FB38A79""}"
"6049","[""Artist""]","{""name"":""The Jordanaires & Orion"",""artist_id"":""AR358YS1187FB44A29""}"
"6050","[""Artist""]","{""name"":""Sandra Mihanovich"",""artist_id"":""AREN7YO1187B9A475C""}"
"6052","[""Artist""]","{""name"":""The Prefects"",""artist_id"":""ARXEH1P1187FB378A3""}"
"6055","[""Album""]","{""name"":""Lava Ground""}"
"6056","[""Album""]","{""name"":""Ride Ranger Ride""}"
"6057","[""Album""]","{""name"":""Romeo""}"
"6058","[""Album""]","{""name"":""Terrain vague""}"
"6059","[""Album""]","{""name"":""God Dam Dogs""}"
"6061","[""Album""]","{""name"":""Born Again""}"
"6062","[""Album""]","{""name"":""Kingdom Come""}"
"6063","[""Album""]","{""name"":""Right Now It's Raining""}"
"6064","[""Artist""]","{""name"":""KMD"",""artist_id"":""AR6G29T1187B9A99F9""}"
"6066","[""Artist""]","{""name"":""Nana Mouskouri"",""artist_id"":""ARPAL0H1187B990A8E""}"
"6067","[""Album""]","{""name"":""Tchamantché""}"
"6068","[""Album""]","{""name"":""Boy's Life""}"
"6069","[""Artist""]","{""name"":""Time Zone"",""artist_id"":""AR211WC1187FB52425""}"
"6070","[""Album""]","{""name"":""Leviathan""}"
"6071","[""Album""]","{""name"":""Talking Monkeys In Space""}"
"6072","[""Album""]","{""name"":""Music For Cocktails - Fashion Show""}"
